timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-15T01:05:18.272550,20minutos.es,2a10:50c0::ad2:ff,AAAA,[],NoAnswer,No answer for domain: 20minutos.es on server: 2a10:50c0::ad2:ff
2024-11-15T01:05:18.272550,20minutos.es,2620:fe::10,AAAA,[],NoAnswer,No answer for domain: 20minutos.es on server: 2620:fe::10
2024-11-15T01:05:18.272550,1tv.ru,62.76.62.76,A,['178.248.233.188'],,
2024-11-15T01:05:18.273535,21cineplex.com,9.9.9.10,A,['34.87.24.201'],,
2024-11-15T01:05:18.273535,21cineplex.com,123.125.81.6,A,['34.87.24.201'],,
2024-11-15T01:05:18.273535,1tv.ru,195.208.4.1,A,['178.248.233.188'],,
2024-11-15T01:05:18.273535,1tv.ru,195.208.5.1,A,['178.248.233.188'],,
2024-11-15T01:05:18.273535,1tv.ru,8.8.8.8,A,['178.248.233.188'],,
2024-11-15T01:05:18.273535,20minutos.es,2a0c:a9c7:9::1,AAAA,[],NoAnswer,No answer for domain: 20minutos.es on server: 2a0c:a9c7:9::1
2024-11-15T01:05:18.273535,20minutos.es,2a0c:a9c7:8::1,AAAA,[],NoAnswer,No answer for domain: 20minutos.es on server: 2a0c:a9c7:8::1
2024-11-15T01:05:18.273535,20minutos.es,2620:fe::fe,AAAA,[],NoAnswer,No answer for domain: 20minutos.es on server: 2620:fe::fe
2024-11-15T01:05:18.273535,1tv.ru,208.67.220.220,A,['178.248.233.188'],,
2024-11-15T01:05:18.273535,1tamilmv.cz,211.136.17.107,A,"['104.26.12.227', '172.67.70.37', '104.26.13.227']",,
2024-11-15T01:05:18.273535,21cineplex.com,195.208.5.1,A,['34.87.24.201'],,
2024-11-15T01:05:18.273535,21cineplex.com,62.76.76.62,A,['34.87.24.201'],,
2024-11-15T01:05:18.273535,1tv.ru,208.67.220.222,A,['178.248.233.188'],,
2024-11-15T01:05:18.273535,1tv.ru,62.76.76.62,A,['178.248.233.188'],,
2024-11-15T01:05:18.273535,20minutos.es,2a02:6b8:0:1::feed:0ff,AAAA,[],NoAnswer,No answer for domain: 20minutos.es on server: 2a02:6b8:0:1::feed:0ff
2024-11-15T01:05:18.273535,20minutos.es,2001:4860:4860::8844,AAAA,[],NoAnswer,No answer for domain: 20minutos.es on server: 2001:4860:4860::8844
2024-11-15T01:05:18.273535,1tv.ru,208.67.222.220,A,['178.248.233.188'],,
2024-11-15T01:05:18.273535,1tv.ru,208.67.222.222,A,['178.248.233.188'],,
2024-11-15T01:05:18.273535,20minutos.es,2606:4700:4700::1111,AAAA,[],NoAnswer,No answer for domain: 20minutos.es on server: 2606:4700:4700::1111
2024-11-15T01:05:18.273535,21cineplex.com,62.76.62.76,A,['34.87.24.201'],,
2024-11-15T01:05:18.273535,20minutes.fr,2620:0:ccc::2,AAAA,[],NoAnswer,No answer for domain: 20minutes.fr on server: 2620:0:ccc::2
2024-11-15T01:05:18.273535,20minutos.es,2001:4860:4860::8888,AAAA,[],NoAnswer,No answer for domain: 20minutos.es on server: 2001:4860:4860::8888
2024-11-15T01:05:18.273535,21cineplex.com,195.208.4.1,A,['34.87.24.201'],,
2024-11-15T01:05:18.273535,1tv.ru,9.9.9.10,A,['178.248.233.188'],,
