2024-11-15T09:53:53.919719,abovedomains.com,223.6.6.6,A,['103.224.212.217'],,
2024-11-15T09:53:53.919719,abplive.com,2606:4700:4700::1111,AAAA,['2a03:2880:f12d:83:face:b00c:0:25de'],,
2024-11-15T09:53:53.919719,abebooks.com,2620:119:53::53,AAAA,['2a03:2880:f12c:183:face:b00c:0:25de'],,
2024-11-15T09:53:53.919719,abebooks.com,9.9.9.10,A,['162.125.18.129'],,
2024-11-15T09:53:53.919719,above.com,208.67.222.222,A,['103.224.182.24'],,
2024-11-15T09:53:53.919719,abebooks.com,101.226.4.6,A,['75.126.33.156'],,
2024-11-15T09:53:53.919719,about.com,1.1.1.1,A,"['151.101.194.137', '151.101.66.137', '151.101.130.137', '151.101.2.137']",,
2024-11-15T09:53:53.919719,abebooks.com,123.125.81.6,A,['75.126.33.156'],,
2024-11-15T09:53:53.919719,abplive.com,2606:4700:4700::1001,AAAA,['2a03:2880:f111:83:face:b00c:0:25de'],,
2024-11-15T09:53:53.919719,abebooks.com,195.208.4.1,A,['157.240.11.40'],,
2024-11-15T09:53:53.919719,above.com,180.76.76.76,A,['103.224.182.24'],,
2024-11-15T09:53:53.920725,about.com,208.67.222.220,A,"['151.101.66.137', '151.101.130.137', '151.101.194.137', '151.101.2.137']",,
2024-11-15T09:53:53.920725,abebooks.com,2a03:90c0:999d::1,AAAA,['2a03:2880:f11b:83:face:b00c:0:25de'],,
2024-11-15T09:53:53.920725,abebooks.com,180.76.76.76,A,['157.240.10.36'],,
2024-11-15T09:53:53.920725,abovedomains.com,123.125.81.6,A,['103.224.212.217'],,
2024-11-15T09:53:53.920725,abebooks.com,195.208.5.1,A,['199.16.156.7'],,
2024-11-15T09:53:53.920725,aboutcookies.org,2001:6d0:d6::2001,AAAA,"['2606:4700:3036::ac43:bee1', '2606:4700:3032::6815:5c5d']",,
2024-11-15T09:53:53.920725,above.com,119.29.29.29,A,['103.224.182.24'],,
2024-11-15T09:53:53.920725,abebooks.com,2606:4700:4700::1001,AAAA,['2a03:2880:f12c:83:face:b00c:0:25de'],,
2024-11-15T09:53:53.920725,abebooks.com,218.30.118.6,A,['208.31.254.33'],,
2024-11-15T09:53:53.920725,abovedomains.com,101.226.4.6,A,['103.224.212.217'],,
2024-11-15T09:53:53.920725,abplive.com,2400:3200:baba::1,AAAA,['2a03:2880:f12d:83:face:b00c:0:25de'],,
2024-11-15T09:53:53.920725,abebooks.com,62.76.76.62,A,['202.160.128.238'],,
2024-11-15T09:53:53.920725,above.com,114.114.115.115,A,['103.224.182.24'],,
2024-11-15T09:53:53.920725,abebooks.com,117.50.11.11,A,['150.107.3.176'],,
2024-11-15T09:53:53.920725,abebooks.com,2001:4860:4860::8844,AAAA,['2001::9df0:1509'],,
2024-11-15T09:53:53.920725,aboutcookies.org,2a02:6b8:0:1::feed:0ff,AAAA,"['2606:4700:3036::ac43:bee1', '2606:4700:3032::6815:5c5d']",,
2024-11-15T09:53:53.920725,aboutcookies.org,2a03:90c0:9992::1,AAAA,"['2606:4700:3032::6815:5c5d', '2606:4700:3036::ac43:bee1']",,
2024-11-15T09:53:53.920725,abovedomains.com,62.76.62.76,A,['103.224.212.217'],,
2024-11-15T09:53:53.920725,abplive.com,2402:4e00::,AAAA,['2a03:2880:f10c:283:face:b00c:0:25de'],,
2024-11-15T09:53:53.920725,abebooks.com,62.76.62.76,A,['202.160.128.205'],,
2024-11-15T09:53:53.920725,aboutcookies.org,2001:6d0:6d0::2001,AAAA,"['2606:4700:3032::6815:5c5d', '2606:4700:3036::ac43:bee1']",,
2024-11-15T09:53:53.920725,abema.tv,8.8.8.8,A,"['199.232.210.133', '199.232.214.133']",,
2024-11-15T09:53:53.920725,abebooks.com,2606:4700:4700::1111,AAAA,['2a03:2880:f117:83:face:b00c:0:25de'],,
2024-11-15T09:53:53.920725,abplive.com,2a10:50c0::ad1:ff,AAAA,['2a03:2880:f117:83:face:b00c:0:25de'],,
