timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-15T02:10:21.473590,aafp.org,2400:3200::1,AAAA,[],NoAnswer,No answer for domain: aafp.org on server: 2400:3200::1
2024-11-15T02:10:21.473590,aaplimg.com,208.67.220.220,A,[],NoAnswer,No answer for domain: aaplimg.com on server: 208.67.220.220
2024-11-15T02:10:21.473590,abb.com,2a10:50c0::ad2:ff,AAAA,[],NoAnswer,No answer for domain: abb.com on server: 2a10:50c0::ad2:ff
2024-11-15T02:10:21.473590,abb.com,218.30.118.6,A,['52.30.171.72'],,
2024-11-15T02:10:21.473590,abb.com,101.226.4.6,A,['52.30.171.72'],,
2024-11-15T02:10:21.473590,aarnet.net.au,2400:3200:baba::1,AAAA,[],NoAnswer,No answer for domain: aarnet.net.au on server: 2400:3200:baba::1
2024-11-15T02:10:21.473590,abb.com,2a0c:a9c7:9::1,AAAA,[],NoAnswer,No answer for domain: abb.com on server: 2a0c:a9c7:9::1
2024-11-15T02:10:21.473590,aaplimg.com,114.114.114.114,A,[],NoAnswer,No answer for domain: aaplimg.com on server: 114.114.114.114
2024-11-15T02:10:21.473590,aafp.org,2620:119:53::53,AAAA,[],NoAnswer,No answer for domain: aafp.org on server: 2620:119:53::53
2024-11-15T02:10:21.473590,aagag.com,1.1.1.1,A,"['104.21.234.168', '104.21.234.169']",,
2024-11-15T02:10:21.473590,abbott.com,2a0c:a9c7:9::1,AAAA,[],NoAnswer,No answer for domain: abbott.com on server: 2a0c:a9c7:9::1
2024-11-15T02:10:21.473590,aafp.org,2620:119:35::35,AAAA,[],NoAnswer,No answer for domain: aafp.org on server: 2620:119:35::35
2024-11-15T02:10:21.473590,abb.com,2001:4860:4860::8888,AAAA,[],NoAnswer,No answer for domain: abb.com on server: 2001:4860:4860::8888
2024-11-15T02:10:21.473590,abb.com,2402:4e00::,AAAA,[],NoAnswer,No answer for domain: abb.com on server: 2402:4e00::
2024-11-15T02:10:21.473590,aarnet.net.au,2402:4e00::,AAAA,[],NoAnswer,No answer for domain: aarnet.net.au on server: 2402:4e00::
2024-11-15T02:10:21.473590,aagag.com,195.208.5.1,A,"['104.21.234.169', '104.21.234.168']",,
2024-11-15T02:10:21.473590,abb.com,117.50.11.11,A,['52.30.171.72'],,
2024-11-15T02:10:21.473590,aarnet.net.au,2a03:90c0:9992::1,AAAA,[],NoAnswer,No answer for domain: aarnet.net.au on server: 2a03:90c0:9992::1
2024-11-15T02:10:21.473590,abbott.com,2001:4860:4860::8888,AAAA,[],NoAnswer,No answer for domain: abbott.com on server: 2001:4860:4860::8888
2024-11-15T02:10:21.473590,aagag.com,9.9.9.10,A,"['104.21.234.169', '104.21.234.168']",,
