timestamp,domain,china_result_ipv4,china_result_ipv6,global_result_ipv4,global_result_ipv6,is_poisoned,is_poisoned_ipv4,is_poisoned_ipv6
2024-09-05T09:59:48.435271,google.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,microsoft.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,amazonaws.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,facebook.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,a-msedge.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,akamai.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,googleapis.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,apple.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,youtube.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,root-servers.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,azure.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,akamaiedge.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,twitter.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,cloudflare.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,instagram.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,office.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,gstatic.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,linkedin.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,tiktokcdn.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,live.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,googlevideo.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,googletagmanager.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,windowsupdate.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,akadns.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,gtld-servers.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,fbcdn.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,microsoftonline.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,amazon.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,wikipedia.org,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,domaincontrol.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,doubleclick.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,trafficmanager.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,bing.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,googleusercontent.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,office.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,fastly.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,apple-dns.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,l-msedge.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,wordpress.org,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,googlesyndication.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,sharepoint.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,icloud.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,youtu.be,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,github.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,netflix.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,t-msedge.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,pinterest.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,aaplimg.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,whatsapp.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,yahoo.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,mail.ru,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,digicert.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,adobe.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,s-msedge.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,appsflyersdk.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,goo.gl,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,windows.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,cloudfront.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,skype.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,gvt2.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,com.plus,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,vimeo.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,spotify.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,tiktokv.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,msn.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,cdn77.org,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,yandex.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,gandi.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,gvt1.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,e2ro.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,whatsapp.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,office365.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,bit.ly,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,wordpress.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,zoom.us,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,google-analytics.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,googledomains.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,roblox.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,wac-msedge.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,ntp.org,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,bytefcdn-oversea.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,cloudflare.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,qq.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,nic.ru,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,ytimg.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,tiktok.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,edgekey.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,blogspot.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,mozilla.org,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,opera.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,lencr.org,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,reddit.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,unity3d.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,cloudflare-dns.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,googleadservices.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,baidu.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,cdninstagram.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,snapchat.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,trbcdn.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,intuit.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,europa.eu,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,mts.ru,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,amazon-adsystem.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,samsung.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,outlook.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,t.me,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,macromedia.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,comcast.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,a2z.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,x.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,nih.gov,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,tumblr.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,dropbox.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,msedge.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,wa.me,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,app-analytics-services.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,rbxcdn.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,rocket-cdn.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,app-measurement.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,gravatar.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,vk.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,github.io,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,sentry.io,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,registrar-servers.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,bytefcdn-ttpeu.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,windows.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,webex.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,ui.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,userapi.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,nytimes.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,aiv-cdn.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,b-msedge.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,dns.google,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,yandex.ru,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,msftncsi.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,edgesuite.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,xiaomi.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,one.one,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,forms.gle,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,ggpht.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,archive.org,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,ttlivecdn.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,nist.gov,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,flickr.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,apache.org,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,applovin.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,paypal.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,medium.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,spo-msedge.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,adnxs.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,meraki.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,epicgames.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,criteo.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,dnsowl.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,health.mil,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,dual-s-msedge.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,forbes.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,soundcloud.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,qlivecdn.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,o365filtering.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,miit.gov.cn,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,omtrdc.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,cnn.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,mangosip.ru,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,telecid.ru,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,t.co,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,casalemedia.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,aliyuncs.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,myfritz.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,pki.goog,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,miui.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,wsdvs.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,amazon.dev,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,azurewebsites.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,theguardian.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,android.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,w3.org,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,taboola.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,cdn-apple.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,gmail.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,tiktokcdn-us.com,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,2mdn.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,nginx.org,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,akamaized.net,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,adobe.io,[],[],[],[],False,False,False
2024-09-05T09:59:48.435271,kaspersky.com,[],[],[],[],False,False,False
