timestamp,domain,china_result_ipv4,china_result_ipv6,global_result_ipv4,global_result_ipv6,is_poisoned,is_poisoned_ipv4,is_poisoned_ipv6
2024-09-06T11:47:21.173155,123rf.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,11xplay.pro,"['104.21.23.25', '172.67.208.114']","['2606:4700:3035::6815:1719', '2606:4700:3036::ac43:d072']",[],[],False,False,False
2024-09-06T11:47:21.173155,123moviesfree.net,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,126.net,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,123-hd.com,[],[],"['104.31.16.121', '104.31.16.8']",[],False,False,False
2024-09-06T11:47:21.173155,13.cl,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,000webhostapp.com,['153.92.0.100'],[],['153.92.0.100'],[],False,False,False
2024-09-06T11:47:21.173155,0123movie.net,"['104.31.16.3', '104.31.16.126']",[],"['104.31.16.3', '104.31.16.126']",[],False,False,False
2024-09-06T11:47:21.173155,1337x.to,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1377x.to,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,15min.lt,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,163.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,163img.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,163jiasu.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,166.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1688.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,16clouds.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,16personalities.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,17track.net,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,17u.cn,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,189.cn,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,18comic.org,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,18comic.vip,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,19216811.uno,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1984.is,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1and1.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1c.ru,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1cbit.ru,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1cfresh.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1cv8update.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1drv.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1drv.ms,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1e100.net,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1gb.ru,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1geki.jp,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1gt.ru,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1mg.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1moviesda.me,[],[],"['172.67.190.86', '104.21.76.62']","['2606:4700:3034::ac43:be56', '2606:4700:3037::6815:4c3e']",False,False,False
2024-09-06T11:47:21.173155,10086.cn,"['111.7.202.175', '111.7.203.227']","['2409:8080:381d:f2c7::1:224', '2409:8080:381c:f1c1::2:ce']","['111.7.202.175', '111.7.203.227']","['2409:8080:381d:f2c7::1:224', '2409:8080:381c:f1c1::2:ce']",False,False,False
2024-09-06T11:47:21.173155,037hdmovie.com,"['172.67.5.170', '104.22.7.112', '104.22.6.112']","['2606:4700:10::6816:670', '2606:4700:10::ac43:5aa', '2606:4700:10::6816:770']","['104.22.6.112', '104.22.7.112', '188.114.98.229', '188.114.99.229', '172.67.5.170']","['2606:4700:10::ac43:5aa', '2606:4700:10::6816:670', '2a06:98c1:3123:e000::5', '2a06:98c1:3122:e000::5', '2606:4700:10::6816:770']",False,False,False
2024-09-06T11:47:21.173155,1024tera.com,['210.148.85.59'],[],['210.148.85.59'],[],False,False,False
2024-09-06T11:47:21.173155,1moviesda.net,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1password.com,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1rx.io,[],[],[],[],False,False,False
2024-09-06T11:47:21.173155,1tamilmv.cz,[],[],"['104.26.13.227', '172.67.70.37', '188.114.96.3', '188.114.97.3', '104.26.12.227']","['2a06:98c1:3120::3', '2606:4700:20::ac43:4625', '2a06:98c1:3121::3', '2606:4700:20::681a:de3', '2606:4700:20::681a:ce3']",False,False,False
