timestamp,domain,china_result_ipv4,china_result_ipv6,global_result_ipv4,global_result_ipv6,is_poisoned,is_poisoned_ipv4,is_poisoned_ipv6
2024-09-05T12:19:41.116629,google.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,microsoft.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,amazonaws.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,facebook.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,a-msedge.net,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,akamai.net,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,googleapis.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,apple.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,youtube.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,root-servers.net,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,azure.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,akamaiedge.net,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,twitter.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,cloudflare.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,instagram.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,office.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,gstatic.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,linkedin.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,tiktokcdn.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,live.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,googlevideo.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,googletagmanager.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,windowsupdate.com,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,akadns.net,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,gtld-servers.net,[],[],[],[],False,False,False
2024-09-05T12:19:41.116629,fbcdn.net,[],[],[],[],False,False,False
