timestamp,domain,china_result_ipv4,china_result_ipv6,global_result_ipv4,global_result_ipv6,is_poisoned,is_poisoned_ipv4,is_poisoned_ipv6
2024-09-05T18:10:08.369131,google.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,microsoft.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,amazonaws.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,facebook.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,a-msedge.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,akamai.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,googleapis.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,apple.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,youtube.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,root-servers.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,azure.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,akamaiedge.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,twitter.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,cloudflare.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,instagram.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,office.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,gstatic.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,linkedin.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,tiktokcdn.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,live.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,googlevideo.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,googletagmanager.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,windowsupdate.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,akadns.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,gtld-servers.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,fbcdn.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,microsoftonline.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,amazon.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,wikipedia.org,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,domaincontrol.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,doubleclick.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,trafficmanager.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,bing.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,googleusercontent.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,office.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,fastly.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,apple-dns.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,l-msedge.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,wordpress.org,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,googlesyndication.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,sharepoint.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,icloud.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,youtu.be,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,github.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,netflix.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,t-msedge.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,pinterest.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,aaplimg.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,whatsapp.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,yahoo.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,mail.ru,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,digicert.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,adobe.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,s-msedge.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,appsflyersdk.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,goo.gl,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,windows.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,cloudfront.net,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,skype.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,gvt2.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,com.plus,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,vimeo.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,spotify.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,tiktokv.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,msn.com,[],[],[],[],False,False,False
2024-09-05T18:10:08.369131,cdn77.org,[],[],[],[],False,False,False
