timestamp,domain,china_result_ipv4,china_result_ipv6,global_result_ipv4,global_result_ipv6,is_poisoned,is_poisoned_ipv4,is_poisoned_ipv6
2024-09-05T08:24:07.241053,google.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,microsoft.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,amazonaws.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,facebook.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,a-msedge.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,akamai.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,googleapis.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,apple.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,youtube.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,root-servers.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,azure.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,akamaiedge.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,twitter.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,cloudflare.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,instagram.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,office.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,gstatic.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,linkedin.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,tiktokcdn.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,live.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,googlevideo.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,googletagmanager.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,windowsupdate.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,akadns.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,gtld-servers.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,fbcdn.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,microsoftonline.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,amazon.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,wikipedia.org,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,domaincontrol.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,doubleclick.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,trafficmanager.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,bing.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,googleusercontent.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,office.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,fastly.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,apple-dns.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,l-msedge.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,wordpress.org,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,googlesyndication.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,sharepoint.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,icloud.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,youtu.be,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,github.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,netflix.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,t-msedge.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,pinterest.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,aaplimg.com,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,whatsapp.net,[],[],[],[],False,False,False
2024-09-05T08:24:07.241053,yahoo.com,[],[],[],[],False,False,False
