timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-14T10:57:35.427121,awsapprunner.com,2620:119:53::53,AAAA,[],NoAnswer,No answer for domain: awsapprunner.com on server: 2620:119:53::53
2024-11-14T10:57:35.427121,aws.com,119.29.29.29,A,"['13.226.120.104', '13.226.120.11', '13.226.120.109', '13.226.120.76']",,
2024-11-14T10:57:35.427121,awsapprunner.com,195.208.4.1,A,[],NoAnswer,No answer for domain: awsapprunner.com on server: 195.208.4.1
2024-11-14T10:57:35.427121,awin1.com,2.56.220.2,A,"['13.35.186.103', '13.35.186.76', '13.35.186.100', '13.35.186.116']",,
2024-11-14T10:57:35.427121,awin1.com,77.88.8.8,A,"['3.164.68.125', '3.164.68.12', '3.164.68.66', '3.164.68.10']",,
2024-11-14T10:57:35.427121,awin1.com,208.67.220.222,A,"['13.35.186.103', '13.35.186.116', '13.35.186.76', '13.35.186.100']",,
2024-11-14T10:57:35.427121,aws.dev,2a10:50c0::ad1:ff,AAAA,[],NoAnswer,No answer for domain: aws.dev on server: 2a10:50c0::ad1:ff
2024-11-14T10:57:35.427121,awsapprunner.com,1.0.0.1,A,[],NoAnswer,No answer for domain: awsapprunner.com on server: 1.0.0.1
2024-11-14T10:57:35.427121,aws.dev,114.114.114.114,A,[],NoAnswer,No answer for domain: aws.dev on server: 114.114.114.114
2024-11-14T10:57:35.427121,awin1.com,94.140.14.14,A,"['3.168.178.89', '3.168.178.64', '3.168.178.15', '3.168.178.26']",,
2024-11-14T10:57:35.427121,aws.dev,119.29.29.29,A,[],NoAnswer,No answer for domain: aws.dev on server: 119.29.29.29
2024-11-14T10:57:35.427121,aws.dev,2620:119:53::53,AAAA,[],NoAnswer,No answer for domain: aws.dev on server: 2620:119:53::53
2024-11-14T10:57:35.427121,aws.com,2.56.220.2,A,"['13.226.120.104', '13.226.120.76', '13.226.120.11', '13.226.120.109']",,
2024-11-14T10:57:35.427121,aws.dev,2a10:50c0::ad2:ff,AAAA,[],NoAnswer,No answer for domain: aws.dev on server: 2a10:50c0::ad2:ff
2024-11-14T10:57:35.427121,awsapprunner.com,2620:fe::fe,AAAA,[],NoAnswer,No answer for domain: awsapprunner.com on server: 2620:fe::fe
2024-11-14T10:57:35.427121,awin1.com,208.67.222.222,A,"['13.35.186.116', '13.35.186.76', '13.35.186.100', '13.35.186.103']",,
2024-11-14T10:57:35.427121,awsapprunner.com,62.76.76.62,A,[],NoAnswer,No answer for domain: awsapprunner.com on server: 62.76.76.62
2024-11-14T10:57:35.427121,awsapprunner.com,62.76.62.76,A,[],NoAnswer,No answer for domain: awsapprunner.com on server: 62.76.62.76
2024-11-14T10:57:35.427121,awin1.com,208.67.222.220,A,"['13.35.186.100', '13.35.186.103', '13.35.186.116', '13.35.186.76']",,
2024-11-14T10:57:35.427121,aws.dev,117.50.11.11,A,[],NoAnswer,No answer for domain: aws.dev on server: 117.50.11.11
2024-11-14T10:57:35.427121,awsapprunner.com,2620:0:ccd::2,AAAA,[],NoAnswer,No answer for domain: awsapprunner.com on server: 2620:0:ccd::2
2024-11-14T10:57:35.427121,awsapprunner.com,2a02:6b8:0:1::feed:0ff,AAAA,[],NoAnswer,No answer for domain: awsapprunner.com on server: 2a02:6b8:0:1::feed:0ff
2024-11-14T10:57:35.427121,awsapprunner.com,95.85.95.85,A,[],NoAnswer,No answer for domain: awsapprunner.com on server: 95.85.95.85
2024-11-14T10:57:35.427121,awin1.com,195.208.5.1,A,"['3.164.68.12', '3.164.68.10', '3.164.68.125', '3.164.68.66']",,
2024-11-14T10:57:35.427121,awsapprunner.com,208.67.222.222,A,[],NoAnswer,No answer for domain: awsapprunner.com on server: 208.67.222.222
2024-11-14T10:57:35.427121,awsapprunner.com,2001:6d0:d6::2001,AAAA,[],NoAnswer,No answer for domain: awsapprunner.com on server: 2001:6d0:d6::2001
