timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-15T01:52:41.342143,967sd1f.homes,2400:3200:baba::1,AAAA,[],NoAnswer,No answer for domain: 967sd1f.homes on server: 2400:3200:baba::1
2024-11-15T01:52:41.342143,9news.com.au,208.67.220.222,A,['199.59.148.247'],,
2024-11-15T01:52:41.342143,a-msedge.net,208.67.220.222,A,[],NoAnswer,No answer for domain: a-msedge.net on server: 208.67.220.222
2024-11-15T01:52:41.342143,a-mo.net,2001:4860:4860::8888,AAAA,[],NoAnswer,No answer for domain: a-mo.net on server: 2001:4860:4860::8888
2024-11-15T01:52:41.342143,967sd1f.homes,2a10:50c0::ad2:ff,AAAA,[],NoAnswer,No answer for domain: 967sd1f.homes on server: 2a10:50c0::ad2:ff
2024-11-15T01:52:41.342143,99taxis.mobi,208.67.220.220,A,['54.233.193.60'],,
2024-11-15T01:52:41.343146,a-msedge.net,94.140.15.15,A,[],NoAnswer,No answer for domain: a-msedge.net on server: 94.140.15.15
2024-11-15T01:52:41.343146,988lifeline.org,1.1.1.1,A,"['104.26.2.133', '172.67.74.176', '104.26.3.133']",,
2024-11-15T01:52:41.343146,9news.com.au,208.67.220.220,A,['202.160.130.118'],,
2024-11-15T01:52:41.343146,a-0.xyz,8.8.4.4,A,[],NoAnswer,No answer for domain: a-0.xyz on server: 8.8.4.4
2024-11-15T01:52:41.343146,967sd1f.homes,2400:3200::1,AAAA,[],NoAnswer,No answer for domain: 967sd1f.homes on server: 2400:3200::1
2024-11-15T01:52:41.343146,9to5mac.com,62.76.76.62,A,['192.0.66.2'],,
2024-11-15T01:52:41.343146,a-msedge.net,94.140.14.14,A,[],NoAnswer,No answer for domain: a-msedge.net on server: 94.140.14.14
2024-11-15T01:52:41.343146,99acres.com,2a0c:a9c7:8::1,AAAA,[],NoAnswer,No answer for domain: 99acres.com on server: 2a0c:a9c7:8::1
2024-11-15T01:52:41.343146,a-ads.com,2620:0:ccc::2,AAAA,[],NoAnswer,No answer for domain: a-ads.com on server: 2620:0:ccc::2
2024-11-15T01:52:41.343146,99acres.com,2001:6d0:6d0::2001,AAAA,[],NoAnswer,No answer for domain: 99acres.com on server: 2001:6d0:6d0::2001
2024-11-15T01:52:41.343146,9news.com.au,123.125.81.6,A,['128.242.245.43'],,
2024-11-15T01:52:41.343146,a-0.xyz,1.1.1.1,A,[],NoAnswer,No answer for domain: a-0.xyz on server: 1.1.1.1
2024-11-15T01:52:41.343146,a-msedge.net,208.67.220.220,A,[],NoAnswer,No answer for domain: a-msedge.net on server: 208.67.220.220
2024-11-15T01:52:41.343146,988lifeline.org,195.208.5.1,A,"['188.114.98.235', '188.114.99.235']",,
