timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-14T17:59:06.570596,akamaistream.net,2400:3200::1,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2400:3200::1
2024-11-14T17:59:06.570596,akamaihd.net,2400:3200:baba::1,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2400:3200:baba::1
2024-11-14T17:59:06.570596,akamaihd.net,208.67.220.220,A,[],NoAnswer,No answer for domain: akamaihd.net on server: 208.67.220.220
2024-11-14T17:59:06.570596,akamaihd.net,2400:3200::1,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2400:3200::1
2024-11-14T17:59:06.570596,akamaihd.net,208.67.222.222,A,[],NoAnswer,No answer for domain: akamaihd.net on server: 208.67.222.222
2024-11-14T17:59:06.570596,akamaiedge.net,94.140.15.15,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 94.140.15.15
2024-11-14T17:59:06.570596,akamaiedge.net,101.226.4.6,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 101.226.4.6
2024-11-14T17:59:06.570596,akamaihd.net,2620:fe::10,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2620:fe::10
2024-11-14T17:59:06.570596,akakce.com,195.208.5.1,A,"['188.114.99.224', '188.114.98.224']",,
2024-11-14T17:59:06.570596,akamaihd.net,2620:119:35::35,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2620:119:35::35
2024-11-14T17:59:06.570596,akahost.net,117.50.11.11,A,[],NoAnswer,No answer for domain: akahost.net on server: 117.50.11.11
2024-11-14T17:59:06.570596,akamaiedge.net,223.5.5.5,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 223.5.5.5
2024-11-14T17:59:06.570596,akamaistream.net,2a10:50c0::ad1:ff,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2a10:50c0::ad1:ff
2024-11-14T17:59:06.570596,akamaistream.net,2a10:50c0::ad2:ff,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2a10:50c0::ad2:ff
2024-11-14T17:59:06.570596,akamaistream.net,2620:0:ccc::2,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2620:0:ccc::2
2024-11-14T17:59:06.570596,akakce.com,208.67.222.220,A,"['104.22.8.161', '104.22.9.161', '172.67.6.81']",,
2024-11-14T17:59:06.570596,akamaiedge.net,114.114.114.114,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 114.114.114.114
2024-11-14T17:59:06.570596,akamaiedge.net,114.114.115.115,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 114.114.115.115
2024-11-14T17:59:06.570596,akakce.com,195.208.4.1,A,"['188.114.98.224', '188.114.99.224']",,
2024-11-14T17:59:06.570596,akamaihd.net,2a0c:a9c7:9::1,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2a0c:a9c7:9::1
2024-11-14T17:59:06.570596,akamaistream.net,2620:0:ccd::2,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2620:0:ccd::2
2024-11-14T17:59:06.570596,akamaistream.net,2620:119:53::53,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2620:119:53::53
2024-11-14T17:59:06.570596,akamaihd.net,2620:fe::fe,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2620:fe::fe
2024-11-14T17:59:06.570596,akamaistream.net,2620:119:35::35,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2620:119:35::35
2024-11-14T17:59:06.570596,akamaiedge.net,123.125.81.6,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 123.125.81.6
2024-11-14T17:59:06.571660,akamaiedge.net,117.50.11.11,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 117.50.11.11
2024-11-14T17:59:06.571660,akakce.com,94.140.14.14,A,"['172.67.6.81', '104.22.9.161', '104.22.8.161']",,
2024-11-14T17:59:06.571660,akamaihd.net,2a03:90c0:999d::1,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2a03:90c0:999d::1
2024-11-14T17:59:06.571660,akamaihd.net,2620:119:53::53,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2620:119:53::53
2024-11-14T17:59:06.571660,akamaistream.net,2001:6d0:d6::2001,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2001:6d0:d6::2001
2024-11-14T17:59:06.571660,akamaiedge.net,218.30.118.6,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 218.30.118.6
2024-11-14T17:59:06.571660,akamaihd.net,2a02:6b8::feed:0ff,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2a02:6b8::feed:0ff
2024-11-14T17:59:06.571660,akamaihd.net,2620:0:ccc::2,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2620:0:ccc::2
2024-11-14T17:59:06.571660,akamaiedge.net,211.136.17.107,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 211.136.17.107
2024-11-14T17:59:06.571660,akakce.com,62.76.76.62,A,"['188.114.98.224', '188.114.99.224']",,
2024-11-14T17:59:06.571660,akamaistream.net,2a0c:a9c7:8::1,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2a0c:a9c7:8::1
2024-11-14T17:59:06.571660,akamaistream.net,2620:fe::fe,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2620:fe::fe
2024-11-14T17:59:06.571660,akakce.com,62.76.62.76,A,"['188.114.99.233', '188.114.98.233']",,
2024-11-14T17:59:06.571660,akakce.com,77.88.8.8,A,"['188.114.99.229', '188.114.98.229']",,
2024-11-14T17:59:06.571660,akamaistream.net,2620:fe::10,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2620:fe::10
2024-11-14T17:59:06.571660,akamaihd.net,2001:6d0:d6::2001,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2001:6d0:d6::2001
2024-11-14T17:59:06.571660,akakce.com,77.88.8.1,A,"['188.114.98.229', '188.114.99.229']",,
2024-11-14T17:59:06.571660,akamaihd.net,2a0c:a9c7:8::1,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2a0c:a9c7:8::1
2024-11-14T17:59:06.571660,akakce.com,208.67.222.222,A,"['104.22.9.161', '172.67.6.81', '104.22.8.161']",,
2024-11-14T17:59:06.571660,akamaistream.net,2a0c:a9c7:9::1,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2a0c:a9c7:9::1
2024-11-14T17:59:06.571660,akamaihd.net,2606:4700:4700::1111,AAAA,[],NoAnswer,No answer for domain: akamaihd.net on server: 2606:4700:4700::1111
2024-11-14T17:59:06.571660,akamaiedge.net,119.29.29.29,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 119.29.29.29
2024-11-14T17:59:06.571660,akamaiedge.net,8.8.4.4,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 8.8.4.4
2024-11-14T17:59:06.571660,akakce.com,208.67.220.222,A,"['104.22.8.161', '104.22.9.161', '172.67.6.81']",,
2024-11-14T17:59:06.571660,akamaiedge.net,180.76.76.76,A,[],NoAnswer,No answer for domain: akamaiedge.net on server: 180.76.76.76
2024-11-14T17:59:06.571660,akamaistream.net,2606:4700:4700::1001,AAAA,[],NoAnswer,No answer for domain: akamaistream.net on server: 2606:4700:4700::1001
2024-11-14T17:59:06.571660,akahost.net,211.136.17.107,A,[],NoAnswer,No answer for domain: akahost.net on server: 211.136.17.107
