timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-15T04:26:18.816243,akismet.com,2620:0:ccc::2,AAAA,[],NoAnswer,No answer for domain: akismet.com on server: 2620:0:ccc::2
2024-11-15T04:26:18.816243,alarbda.com,2a10:50c0::ad1:ff,AAAA,"['2606:4700:20::681a:37', '2606:4700:20::681a:137', '2606:4700:20::ac43:4449']",,
2024-11-15T04:26:18.816243,alarabiya.net,8.8.8.8,A,['35.189.113.23'],,
2024-11-15T04:26:18.816243,alarbda.com,2620:fe::fe,AAAA,"['2606:4700:20::681a:37', '2606:4700:20::681a:137', '2606:4700:20::ac43:4449']",,
2024-11-15T04:26:18.816243,al.com,208.67.220.220,A,"['99.83.138.34', '75.2.53.215']",,
2024-11-15T04:26:18.816243,alarbda.com,2400:3200:baba::1,AAAA,"['2606:4700:20::681a:37', '2606:4700:20::681a:137', '2606:4700:20::ac43:4449']",,
2024-11-15T04:26:18.816243,akismet.com,2402:4e00::,AAAA,[],NoAnswer,No answer for domain: akismet.com on server: 2402:4e00::
2024-11-15T04:26:18.816243,alamy.com,101.226.4.6,A,"['52.31.239.83', '54.72.175.45', '52.48.179.136']",,
2024-11-15T04:26:18.816243,akstat.io,1.1.1.1,A,[],NoAnswer,No answer for domain: akstat.io on server: 1.1.1.1
2024-11-15T04:26:18.816243,akismet.com,2a10:50c0::ad1:ff,AAAA,[],NoAnswer,No answer for domain: akismet.com on server: 2a10:50c0::ad1:ff
2024-11-15T04:26:18.817246,al.com,114.114.114.114,A,"['75.2.53.215', '99.83.138.34']",,
2024-11-15T04:26:18.817246,akstat.io,195.208.5.1,A,[],NoAnswer,No answer for domain: akstat.io on server: 195.208.5.1
2024-11-15T04:26:18.817246,akismet.com,2400:3200::1,AAAA,[],NoAnswer,No answer for domain: akismet.com on server: 2400:3200::1
2024-11-15T04:26:18.817246,akstat.io,9.9.9.10,A,[],NoAnswer,No answer for domain: akstat.io on server: 9.9.9.10
2024-11-15T04:26:18.817246,alarabixxx.com,101.226.4.6,A,"['172.67.214.28', '104.21.35.57']",,
2024-11-15T04:26:18.817246,alarbda.com,2a03:90c0:999d::1,AAAA,"['2606:4700:20::681a:37', '2606:4700:20::681a:137', '2606:4700:20::ac43:4449']",,
2024-11-15T04:26:18.817246,al.com,195.208.4.1,A,"['99.83.138.34', '75.2.53.215']",,
2024-11-15T04:26:18.817246,alamy.com,180.76.76.76,A,"['52.31.239.83', '52.48.179.136', '54.72.175.45']",,
2024-11-15T04:26:18.817246,akismet.com,2400:3200:baba::1,AAAA,[],NoAnswer,No answer for domain: akismet.com on server: 2400:3200:baba::1
2024-11-15T04:26:18.817246,akismet.com,123.125.81.6,A,"['192.0.78.24', '192.0.78.25']",,
2024-11-15T04:26:18.817246,al.com,9.9.9.10,A,"['99.83.138.34', '75.2.53.215']",,
