2024-11-15T09:04:20.719378,360yield.com,2001:4860:4860::8844,AAAA,[],NoAnswer,No answer for domain: 360yield.com on server: 2001:4860:4860::8844
2024-11-15T09:04:20.719378,3isk.biz,2620:119:53::53,AAAA,"['2606:4700:3033::ac43:d904', '2606:4700:3035::6815:2da9']",,
2024-11-15T09:04:20.719378,360safe.com,101.226.4.6,A,['101.226.4.13'],,
2024-11-15T09:04:20.719378,3gl.net,1.1.1.1,A,"['64.79.149.70', '64.79.149.74']",,
2024-11-15T09:04:20.719378,3movs.com,218.30.118.6,A,['104.244.45.246'],,
2024-11-15T09:04:20.719378,360safe.com,123.125.81.6,A,['101.226.4.13'],,
2024-11-15T09:04:20.719378,3movs.com,117.50.11.11,A,['66.220.149.32'],,
2024-11-15T09:04:20.719378,3bmeteo.com,2620:119:53::53,AAAA,"['2606:4700::6811:ca6b', '2606:4700::6811:c96b']",,
2024-11-15T09:04:20.719378,3bmeteo.com,2620:119:35::35,AAAA,"['2606:4700::6811:c96b', '2606:4700::6811:ca6b']",,
2024-11-15T09:04:20.719378,3isk.biz,2620:119:35::35,AAAA,"['2606:4700:3033::ac43:d904', '2606:4700:3035::6815:2da9']",,
2024-11-15T09:04:20.719378,365scores.com,2620:fe::fe,AAAA,[],NoAnswer,No answer for domain: 365scores.com on server: 2620:fe::fe
2024-11-15T09:04:20.719378,3movs.com,211.136.17.107,A,['108.160.169.54'],,
2024-11-15T09:04:20.720289,3gl.net,208.67.222.220,A,"['64.79.149.74', '64.79.149.70']",,
2024-11-15T09:04:20.720289,365scores.com,2620:fe::10,AAAA,[],NoAnswer,No answer for domain: 365scores.com on server: 2620:fe::10
2024-11-15T09:04:20.720289,360safe.com,180.76.76.76,A,['101.226.4.13'],,
2024-11-15T09:04:20.720289,360safe.com,9.9.9.10,A,['101.226.4.13'],,
2024-11-15T09:04:20.720289,360safe.com,2620:0:ccd::2,AAAA,[],NoAnswer,No answer for domain: 360safe.com on server: 2620:0:ccd::2
2024-11-15T09:04:20.720289,360safe.com,218.30.118.6,A,['101.226.4.13'],,
2024-11-15T09:04:20.720289,3ds.com,2606:4700:4700::1111,AAAA,[],NoAnswer,No answer for domain: 3ds.com on server: 2606:4700:4700::1111
2024-11-15T09:04:20.720289,360safe.com,195.208.4.1,A,['101.226.4.13'],,
2024-11-15T09:04:20.720289,365scores.com,2001:4860:4860::8888,AAAA,[],NoAnswer,No answer for domain: 365scores.com on server: 2001:4860:4860::8888
2024-11-15T09:04:20.720289,360yield.com,2a03:90c0:999d::1,AAAA,[],NoAnswer,No answer for domain: 360yield.com on server: 2a03:90c0:999d::1
2024-11-15T09:04:20.720289,360safe.com,195.208.5.1,A,['101.226.4.13'],,
2024-11-15T09:04:20.720289,3xyaoi.com,114.114.115.115,A,"['104.26.5.242', '104.26.4.242', '172.67.70.152']",,
2024-11-15T09:04:20.720289,3bmeteo.com,2620:fe::fe,AAAA,"['2606:4700::6811:ca6b', '2606:4700::6811:c96b']",,
2024-11-15T09:04:20.720289,360safe.com,117.50.11.11,A,['101.226.4.13'],,
2024-11-15T09:04:20.720289,360yield.com,2606:4700:4700::1001,AAAA,[],NoAnswer,No answer for domain: 360yield.com on server: 2606:4700:4700::1001
2024-11-15T09:04:20.720289,3bmeteo.com,2620:fe::10,AAAA,"['2606:4700::6811:c96b', '2606:4700::6811:ca6b']",,
2024-11-15T09:04:20.720289,365scores.com,2a0c:a9c7:8::1,AAAA,[],NoAnswer,No answer for domain: 365scores.com on server: 2a0c:a9c7:8::1
2024-11-15T09:04:20.720289,3lift.com,2001:4860:4860::8844,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2001:4860:4860::8844
2024-11-15T09:04:20.720289,360yield.com,8.8.8.8,A,"['52.214.102.43', '34.250.128.88', '63.33.35.252']",,
2024-11-15T09:04:20.720289,3xyaoi.com,114.114.114.114,A,"['104.26.4.242', '172.67.70.152', '104.26.5.242']",,
2024-11-15T09:04:20.720289,360safe.com,62.76.76.62,A,['101.226.4.13'],,
2024-11-15T09:04:20.720289,360safe.com,62.76.62.76,A,['101.226.4.13'],,
2024-11-15T09:04:20.720289,360safe.com,2620:119:53::53,AAAA,[],NoAnswer,No answer for domain: 360safe.com on server: 2620:119:53::53
2024-11-15T09:04:20.720289,365scores.com,2a0c:a9c7:9::1,AAAA,[],NoAnswer,No answer for domain: 365scores.com on server: 2a0c:a9c7:9::1
2024-11-15T09:04:20.720289,3bmeteo.com,2a0c:a9c7:9::1,AAAA,"['2606:4700::6811:c96b', '2606:4700::6811:ca6b']",,
