timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-14T19:06:05.528475,amazon.dev,223.5.5.5,A,[],NoAnswer,No answer for domain: amazon.dev on server: 223.5.5.5
2024-11-14T19:06:05.528475,amazon.de,208.67.220.220,A,"['54.239.39.102', '176.32.108.185', '52.95.120.34']",,
2024-11-14T19:06:05.528475,amazon.de,208.67.222.222,A,"['54.239.39.102', '176.32.108.185', '52.95.120.34']",,
2024-11-14T19:06:05.528475,amazon.com.tr,94.140.15.15,A,"['52.95.114.104', '52.95.118.84', '52.95.121.192']",,
2024-11-14T19:06:05.528475,amazon.co.uk,195.208.5.1,A,"['178.236.7.220', '54.239.34.171', '54.239.33.58']",,
2024-11-14T19:06:05.529489,amazon.com.tr,101.226.4.6,A,"['52.95.118.84', '52.95.121.192', '52.95.114.104']",,
2024-11-14T19:06:05.529489,amazon.dev,2001:6d0:6d0::2001,AAAA,[],NoAnswer,No answer for domain: amazon.dev on server: 2001:6d0:6d0::2001
2024-11-14T19:06:05.529489,amazon.dev,9.9.9.10,A,[],NoAnswer,No answer for domain: amazon.dev on server: 9.9.9.10
2024-11-14T19:06:05.529489,amazon.dev,101.226.4.6,A,[],NoAnswer,No answer for domain: amazon.dev on server: 101.226.4.6
2024-11-14T19:06:05.529489,amazon.dev,2a02:6b8:0:1::feed:0ff,AAAA,[],NoAnswer,No answer for domain: amazon.dev on server: 2a02:6b8:0:1::feed:0ff
2024-11-14T19:06:05.529489,amazon.com.tr,223.5.5.5,A,"['52.95.114.104', '52.95.118.84', '52.95.121.192']",,
2024-11-14T19:06:05.529489,amazon.co.uk,195.208.4.1,A,"['178.236.7.220', '54.239.33.58', '54.239.34.171']",,
2024-11-14T19:06:05.529489,amazon.dev,2606:4700:4700::1001,AAAA,[],NoAnswer,No answer for domain: amazon.dev on server: 2606:4700:4700::1001
2024-11-14T19:06:05.529489,amazon.co.uk,208.67.222.220,A,"['54.239.33.58', '54.239.34.171', '178.236.7.220']",,
2024-11-14T19:06:05.529489,amazon.com.tr,114.114.114.114,A,"['52.95.114.104', '52.95.118.84', '52.95.121.192']",,
2024-11-14T19:06:05.529489,amazon.com.tr,114.114.115.115,A,"['52.95.121.192', '52.95.114.104', '52.95.118.84']",,
2024-11-14T19:06:05.529489,amazon.dev,2620:fe::10,AAAA,[],NoAnswer,No answer for domain: amazon.dev on server: 2620:fe::10
2024-11-14T19:06:05.529489,amazon.dev,218.30.118.6,A,[],NoAnswer,No answer for domain: amazon.dev on server: 218.30.118.6
2024-11-14T19:06:05.529489,amazon.co.jp,117.50.11.11,A,[],Timeout,Timeout occurred for domain: amazon.co.jp on server: 117.50.11.11
2024-11-14T19:06:05.529489,amazon.co.uk,9.9.9.9,A,[],Timeout,Timeout occurred for domain: amazon.co.uk on server: 9.9.9.9
2024-11-14T19:06:05.529489,amazon.dev,123.125.81.7,A,[],Timeout,Timeout occurred for domain: amazon.dev on server: 123.125.81.7
2024-11-14T19:06:05.529489,amazon.co.uk,94.140.14.14,A,"['54.239.33.58', '178.236.7.220', '54.239.34.171']",,
2024-11-14T19:06:05.529489,amazon.com.tr,123.125.81.6,A,"['52.95.114.104', '52.95.118.84', '52.95.121.192']",,
2024-11-14T19:06:05.529489,amazon.com.tr,101.226.4.7,A,[],Timeout,Timeout occurred for domain: amazon.com.tr on server: 101.226.4.7
2024-11-14T19:06:05.529489,amazon.co.jp,123.125.81.7,A,[],Timeout,Timeout occurred for domain: amazon.co.jp on server: 123.125.81.7
2024-11-14T19:06:05.529489,amazon.dev,2a0c:a9c7:8::1,AAAA,[],NoAnswer,No answer for domain: amazon.dev on server: 2a0c:a9c7:8::1
2024-11-14T19:06:05.529489,amazon.dev,101.226.4.7,A,[],Timeout,Timeout occurred for domain: amazon.dev on server: 101.226.4.7
2024-11-14T19:06:05.529489,amazon.dev,208.67.220.222,A,[],NoAnswer,No answer for domain: amazon.dev on server: 208.67.220.222
2024-11-14T19:06:05.529489,amazon.co.uk,62.76.76.62,A,"['54.239.33.58', '178.236.7.220', '54.239.34.171']",,
2024-11-14T19:06:05.529489,amazon.com.tr,211.136.17.107,A,"['52.95.121.192', '52.95.114.104', '52.95.118.84']",,
2024-11-14T19:06:05.529489,amazon.dev,2001:4860:4860::8844,AAAA,[],NoAnswer,No answer for domain: amazon.dev on server: 2001:4860:4860::8844
2024-11-14T19:06:05.529489,amazon.dev,2606:4700:4700::1111,AAAA,[],NoAnswer,No answer for domain: amazon.dev on server: 2606:4700:4700::1111
2024-11-14T19:06:05.529489,amazon.com.tr,117.50.11.11,A,[],Timeout,Timeout occurred for domain: amazon.com.tr on server: 117.50.11.11
2024-11-14T19:06:05.529489,amazon.co.uk,62.76.62.76,A,"['178.236.7.220', '54.239.33.58', '54.239.34.171']",,
2024-11-14T19:06:05.529489,amazon.de,2400:3200:baba::1,AAAA,[],NoAnswer,No answer for domain: amazon.de on server: 2400:3200:baba::1
2024-11-14T19:06:05.529489,amazon.dev,114.114.114.114,A,[],NoAnswer,No answer for domain: amazon.dev on server: 114.114.114.114
2024-11-14T19:06:05.529489,amazon.dev,202.96.128.86,A,[],Timeout,Timeout occurred for domain: amazon.dev on server: 202.96.128.86
2024-11-14T19:06:05.530533,amazon.dev,208.67.222.222,A,[],NoAnswer,No answer for domain: amazon.dev on server: 208.67.222.222
2024-11-14T19:06:05.530533,amazon.co.uk,208.67.222.222,A,"['54.239.33.58', '54.239.34.171', '178.236.7.220']",,
2024-11-14T19:06:05.530533,amazon.com.tr,119.29.29.29,A,"['52.95.121.192', '52.95.114.104', '52.95.118.84']",,
2024-11-14T19:06:05.530533,amazon.co.uk,77.88.8.8,A,"['54.239.33.58', '54.239.34.171', '178.236.7.220']",,
2024-11-14T19:06:05.530533,amazon.dev,211.136.17.107,A,[],NoAnswer,No answer for domain: amazon.dev on server: 211.136.17.107
2024-11-14T19:06:05.530533,amazon.co.uk,208.67.220.222,A,"['178.236.7.220', '54.239.33.58', '54.239.34.171']",,
2024-11-14T19:06:05.530533,amazon.co.uk,77.88.8.1,A,"['54.239.34.171', '178.236.7.220', '54.239.33.58']",,
2024-11-14T19:06:05.530533,amazon.com.tr,8.8.4.4,A,"['52.95.114.104', '52.95.121.192', '52.95.118.84']",,
2024-11-14T19:06:05.530533,amazon.eg,8.8.8.8,A,"['52.95.121.166', '52.94.223.181', '52.94.222.199']",,
2024-11-14T19:06:05.530533,amazon.co.jp,211.136.17.107,A,['162.125.7.1'],,
2024-11-14T19:06:05.530533,amazon.dev,2001:4860:4860::8888,AAAA,[],NoAnswer,No answer for domain: amazon.dev on server: 2001:4860:4860::8888
2024-11-14T19:06:05.530533,amazon.com.tr,218.30.118.6,A,"['52.95.118.84', '52.95.121.192', '52.95.114.104']",,
2024-11-14T19:06:05.530533,amazon.com.tr,1.0.0.1,A,"['52.95.114.104', '52.95.118.84', '52.95.121.192']",,
2024-11-14T19:06:05.530533,amazon.de,2402:4e00::,AAAA,[],NoAnswer,No answer for domain: amazon.de on server: 2402:4e00::
2024-11-14T19:06:05.530533,amazon.co.uk,9.9.9.10,A,"['178.236.7.220', '54.239.33.58', '54.239.34.171']",,
2024-11-14T19:06:05.530533,amazon.com.tr,180.76.76.76,A,"['52.95.121.192', '52.95.114.104', '52.95.118.84']",,
2024-11-14T19:06:05.530533,amazon.dev,119.29.29.29,A,[],NoAnswer,No answer for domain: amazon.dev on server: 119.29.29.29
2024-11-14T19:06:05.530533,amazon.dev,180.76.76.76,A,[],NoAnswer,No answer for domain: amazon.dev on server: 180.76.76.76
2024-11-14T19:06:05.530533,amazon.de,9.9.9.10,A,"['52.95.120.34', '54.239.39.102', '176.32.108.185']",,
2024-11-14T19:06:05.530533,amazon.com.tr,77.88.8.8,A,"['52.95.121.192', '52.95.118.84', '52.95.114.104']",,
2024-11-14T19:06:05.530533,amazon.co.uk,2.56.220.2,A,"['54.239.33.58', '54.239.34.171', '178.236.7.220']",,
2024-11-14T19:06:05.530533,amazon.de,2620:119:35::35,AAAA,[],NoAnswer,No answer for domain: amazon.de on server: 2620:119:35::35
2024-11-14T19:06:05.530533,amazon.de,195.208.5.1,A,"['52.95.120.34', '54.239.39.102', '176.32.108.185']",,
2024-11-14T19:06:05.530533,amazon.co.jp,123.125.81.6,A,['168.143.171.189'],,
