timestamp,domain,china_result_ipv4,china_result_ipv6,global_result_ipv4,global_result_ipv6,is_poisoned,is_poisoned_ipv4,is_poisoned_ipv6
2024-09-05T12:22:53.589068,google.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,microsoft.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,amazonaws.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,facebook.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,a-msedge.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,akamai.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,googleapis.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,apple.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,youtube.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,root-servers.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,azure.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,akamaiedge.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,twitter.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,cloudflare.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,instagram.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,office.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,gstatic.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,linkedin.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,tiktokcdn.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,live.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,googlevideo.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,googletagmanager.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,windowsupdate.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,akadns.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,gtld-servers.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,fbcdn.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,microsoftonline.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,amazon.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,wikipedia.org,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,domaincontrol.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,doubleclick.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,trafficmanager.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,bing.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,googleusercontent.com,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,office.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,fastly.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,apple-dns.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,l-msedge.net,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,wordpress.org,[],[],[],[],False,False,False
2024-09-05T12:22:53.589068,googlesyndication.com,[],[],[],[],False,False,False
