timestamp,domain,china_result_ipv4,china_result_ipv6,global_result_ipv4,global_result_ipv6,is_poisoned,is_poisoned_ipv4,is_poisoned_ipv6
2024-09-05T14:00:38.187400,google.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,microsoft.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,amazonaws.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,facebook.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,a-msedge.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,akamai.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,googleapis.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,apple.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,youtube.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,root-servers.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,azure.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,akamaiedge.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,twitter.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,cloudflare.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,instagram.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,office.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,gstatic.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,linkedin.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,tiktokcdn.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,live.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,googlevideo.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,googletagmanager.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,windowsupdate.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,akadns.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,gtld-servers.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,fbcdn.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,microsoftonline.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,amazon.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,wikipedia.org,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,domaincontrol.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,doubleclick.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,trafficmanager.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,bing.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,googleusercontent.com,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,office.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,fastly.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,apple-dns.net,[],[],[],[],False,False,False
2024-09-05T14:00:38.187400,l-msedge.net,[],[],[],[],False,False,False
