timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-14T15:44:28.109720,aappublications.org,101.226.4.6,A,['52.191.96.132'],,
2024-11-14T15:44:28.109720,aafp.org,211.136.17.107,A,['198.54.14.22'],,
2024-11-14T15:44:28.110726,aagag.com,195.208.5.1,A,"['104.21.234.168', '104.21.234.169']",,
2024-11-14T15:44:28.110726,abc.com,8.8.4.4,A,"['13.226.120.52', '13.226.120.69', '13.226.120.35', '13.226.120.64']",,
2024-11-14T15:44:28.110726,abc.com,195.208.5.1,A,"['108.157.214.118', '108.157.214.64', '108.157.214.27', '108.157.214.5']",,
2024-11-14T15:44:28.110726,aappublications.org,94.140.15.15,A,['52.191.96.132'],,
2024-11-14T15:44:28.110726,aarnet.net.au,208.67.220.220,A,[],NoAnswer,No answer for domain: aarnet.net.au on server: 208.67.220.220
2024-11-14T15:44:28.110726,aappublications.org,223.5.5.5,A,['52.191.96.132'],,
2024-11-14T15:44:28.110726,abc.com,8.8.8.8,A,"['13.226.120.52', '13.226.120.69', '13.226.120.35', '13.226.120.64']",,
2024-11-14T15:44:28.110726,aagag.com,208.67.222.220,A,"['104.21.234.169', '104.21.234.168']",,
2024-11-14T15:44:28.110726,abbott.com,101.226.4.6,A,"['76.223.40.250', '13.248.172.93']",,
2024-11-14T15:44:28.110726,aagag.com,195.208.4.1,A,"['104.21.234.169', '104.21.234.168']",,
2024-11-14T15:44:28.110726,aarnet.net.au,208.67.222.222,A,[],NoAnswer,No answer for domain: aarnet.net.au on server: 208.67.222.222
2024-11-14T15:44:28.110726,aafp.org,101.226.4.6,A,['198.54.14.22'],,
2024-11-14T15:44:28.110726,aappublications.org,114.114.115.115,A,[],NoNameservers,No nameservers for domain: aappublications.org on server: 114.114.115.115
2024-11-14T15:44:28.110726,aappublications.org,114.114.114.114,A,[],NoNameservers,No nameservers for domain: aappublications.org on server: 114.114.114.114
2024-11-14T15:44:28.110726,abbott.com,117.50.11.11,A,"['13.248.172.93', '76.223.40.250']",,
2024-11-14T15:44:28.110726,aagag.com,94.140.14.14,A,"['104.21.234.168', '104.21.234.169']",,
2024-11-14T15:44:28.110726,aappublications.org,117.50.11.11,A,['52.191.96.132'],,
