timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-14T04:08:52.664620,3lift.com,2400:3200::1,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2400:3200::1
2024-11-14T04:08:52.664620,3gl.net,119.29.29.29,A,"['64.79.149.74', '64.79.149.70']",,
2024-11-14T04:08:52.664620,3ds.com,119.29.29.29,A,"['54.230.71.89', '54.230.71.33', '54.230.71.30', '54.230.71.100']",,
2024-11-14T04:08:52.664620,3lift.com,2606:4700:4700::1001,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2606:4700:4700::1001
2024-11-14T04:08:52.664620,3lift.com,2620:fe::fe,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2620:fe::fe
2024-11-14T04:08:52.664620,3lift.com,2a10:50c0::ad2:ff,AAAA,['::'],,
2024-11-14T04:08:52.664620,360safe.com,208.67.220.222,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3gpking.name,1.0.0.1,A,"['104.21.233.171', '104.21.233.172']",,
2024-11-14T04:08:52.665619,360safe.com,94.140.14.14,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3gpking.name,195.208.4.1,A,"['104.21.233.171', '104.21.233.172']",,
2024-11-14T04:08:52.665619,3ds.com,2.56.220.2,A,"['54.230.71.100', '54.230.71.89', '54.230.71.30', '54.230.71.33']",,
2024-11-14T04:08:52.665619,3gl.net,114.114.114.114,A,"['64.79.149.70', '64.79.149.74']",,
2024-11-14T04:08:52.665619,360safe.com,77.88.8.8,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3lift.com,2a10:50c0::ad1:ff,AAAA,['::'],,
2024-11-14T04:08:52.665619,3isk.biz,2a10:50c0::ad1:ff,AAAA,"['2606:4700:3035::6815:2da9', '2606:4700:3033::ac43:d904']",,
2024-11-14T04:08:52.665619,360safe.com,2.56.220.2,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3lift.com,2620:0:ccd::2,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2620:0:ccd::2
2024-11-14T04:08:52.665619,3gl.net,117.50.11.11,A,"['64.79.149.74', '64.79.149.70']",,
2024-11-14T04:08:52.665619,360safe.com,208.67.222.222,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3gpking.name,62.76.76.62,A,"['104.21.233.171', '104.21.233.172']",,
2024-11-14T04:08:52.665619,3gpking.name,62.76.62.76,A,"['104.21.233.172', '104.21.233.171']",,
2024-11-14T04:08:52.665619,360safe.com,208.67.222.220,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3lift.com,2620:0:ccc::2,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2620:0:ccc::2
2024-11-14T04:08:52.665619,3lift.com,2620:fe::10,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2620:fe::10
2024-11-14T04:08:52.665619,3gpking.name,95.85.95.85,A,"['104.21.233.171', '104.21.233.172']",,
2024-11-14T04:08:52.665619,3gpking.name,208.67.222.222,A,"['104.21.233.171', '104.21.233.172']",,
2024-11-14T04:08:52.665619,3isk.biz,2620:0:ccd::2,AAAA,"['2606:4700:3033::ac43:d904', '2606:4700:3035::6815:2da9']",,
2024-11-14T04:08:52.665619,360safe.com,195.208.5.1,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,360safe.com,208.67.220.220,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3lift.com,2606:4700:4700::1111,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2606:4700:4700::1111
2024-11-14T04:08:52.665619,360safe.com,9.9.9.10,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3lift.com,2620:119:53::53,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2620:119:53::53
2024-11-14T04:08:52.665619,3ds.com,195.208.4.1,A,"['18.165.122.111', '18.165.122.77', '18.165.122.85', '18.165.122.46']",,
2024-11-14T04:08:52.665619,3gpking.name,77.88.8.1,A,"['104.21.233.171', '104.21.233.172']",,
2024-11-14T04:08:52.665619,3gpking.name,77.88.8.8,A,"['104.21.233.172', '104.21.233.171']",,
2024-11-14T04:08:52.665619,360safe.com,62.76.76.62,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3lift.com,2001:4860:4860::8888,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2001:4860:4860::8888
2024-11-14T04:08:52.665619,3gl.net,223.5.5.5,A,"['64.79.149.70', '64.79.149.74']",,
2024-11-14T04:08:52.665619,3gl.net,223.6.6.6,A,"['64.79.149.74', '64.79.149.70']",,
2024-11-14T04:08:52.665619,3ds.com,77.88.8.8,A,"['18.165.122.46', '18.165.122.85', '18.165.122.77', '18.165.122.111']",,
2024-11-14T04:08:52.665619,3lift.com,2620:119:35::35,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2620:119:35::35
2024-11-14T04:08:52.665619,3ds.com,62.76.76.62,A,"['18.165.122.77', '18.165.122.46', '18.165.122.111', '18.165.122.85']",,
2024-11-14T04:08:52.665619,3ds.com,208.67.220.220,A,"['54.230.71.100', '54.230.71.30', '54.230.71.33', '54.230.71.89']",,
2024-11-14T04:08:52.665619,3isk.biz,2400:3200::1,AAAA,"['2606:4700:3033::ac43:d904', '2606:4700:3035::6815:2da9']",,
2024-11-14T04:08:52.665619,360safe.com,195.208.4.1,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,360safe.com,8.8.8.8,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3gl.net,114.114.115.115,A,"['64.79.149.74', '64.79.149.70']",,
2024-11-14T04:08:52.665619,3ds.com,195.208.5.1,A,"['18.244.146.106', '18.244.146.70', '18.244.146.52', '18.244.146.19']",,
2024-11-14T04:08:52.665619,3lift.com,2a0c:a9c7:9::1,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2a0c:a9c7:9::1
2024-11-14T04:08:52.665619,360safe.com,77.88.8.1,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3gpking.name,1.1.1.1,A,"['104.21.233.171', '104.21.233.172']",,
2024-11-14T04:08:52.665619,3isk.biz,2a10:50c0::ad2:ff,AAAA,"['2606:4700:3035::6815:2da9', '2606:4700:3033::ac43:d904']",,
2024-11-14T04:08:52.665619,360safe.com,62.76.62.76,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3ds.com,9.9.9.10,A,"['65.9.66.32', '65.9.66.127', '65.9.66.43', '65.9.66.39']",,
2024-11-14T04:08:52.665619,3gpking.name,9.9.9.10,A,"['104.21.233.171', '104.21.233.172']",,
2024-11-14T04:08:52.665619,3lift.com,2a0c:a9c7:8::1,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2a0c:a9c7:8::1
2024-11-14T04:08:52.665619,360qhcdn.com,101.226.4.6,A,[],NoAnswer,No answer for domain: 360qhcdn.com on server: 101.226.4.6
2024-11-14T04:08:52.665619,3ds.com,208.67.222.222,A,"['54.230.71.30', '54.230.71.33', '54.230.71.89', '54.230.71.100']",,
2024-11-14T04:08:52.665619,3gpking.name,8.8.4.4,A,"['104.21.233.172', '104.21.233.171']",,
2024-11-14T04:08:52.665619,3lift.com,2a02:6b8::feed:0ff,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2a02:6b8::feed:0ff
2024-11-14T04:08:52.665619,3gl.net,210.21.196.6,A,[],Timeout,Timeout occurred for domain: 3gl.net on server: 210.21.196.6
2024-11-14T04:08:52.665619,3ds.com,223.6.6.6,A,"['18.238.217.28', '18.238.217.96', '18.238.217.70', '18.238.217.78']",,
2024-11-14T04:08:52.665619,3gpking.name,195.208.5.1,A,"['104.21.233.171', '104.21.233.172']",,
2024-11-14T04:08:52.665619,3lift.com,2a03:90c0:999d::1,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2a03:90c0:999d::1
2024-11-14T04:08:52.665619,3lift.com,2a03:90c0:9992::1,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2a03:90c0:9992::1
2024-11-14T04:08:52.665619,360safe.com,1.1.1.1,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3gpking.name,9.9.9.9,A,[],Timeout,Timeout occurred for domain: 3gpking.name on server: 9.9.9.9
2024-11-14T04:08:52.665619,360safe.com,9.9.9.9,A,[],Timeout,Timeout occurred for domain: 360safe.com on server: 9.9.9.9
2024-11-14T04:08:52.665619,3ds.com,62.76.62.76,A,"['65.9.66.39', '65.9.66.32', '65.9.66.43', '65.9.66.127']",,
2024-11-14T04:08:52.665619,3ds.com,223.5.5.5,A,"['18.238.217.70', '18.238.217.78', '18.238.217.96', '18.238.217.28']",,
2024-11-14T04:08:52.665619,3gpking.name,8.8.8.8,A,"['104.21.233.172', '104.21.233.171']",,
2024-11-14T04:08:52.665619,3lift.com,2001:4860:4860::8844,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2001:4860:4860::8844
2024-11-14T04:08:52.665619,360safe.com,8.8.4.4,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3ds.com,208.67.222.220,A,"['54.230.71.30', '54.230.71.33', '54.230.71.89', '54.230.71.100']",,
2024-11-14T04:08:52.665619,3gl.net,101.226.4.6,A,"['64.79.149.70', '64.79.149.74']",,
2024-11-14T04:08:52.665619,3isk.biz,2400:3200:baba::1,AAAA,"['2606:4700:3035::6815:2da9', '2606:4700:3033::ac43:d904']",,
2024-11-14T04:08:52.665619,360safe.com,95.85.95.85,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,360safe.com,1.0.0.1,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3ds.com,208.67.220.222,A,"['54.230.71.33', '54.230.71.89', '54.230.71.100', '54.230.71.30']",,
2024-11-14T04:08:52.665619,3isk.biz,2402:4e00::,AAAA,"['2606:4700:3033::ac43:d904', '2606:4700:3035::6815:2da9']",,
2024-11-14T04:08:52.665619,360qhcdn.com,101.226.4.7,A,[],Timeout,Timeout occurred for domain: 360qhcdn.com on server: 101.226.4.7
2024-11-14T04:08:52.665619,360qhcdn.com,117.50.11.11,A,[],NoAnswer,No answer for domain: 360qhcdn.com on server: 117.50.11.11
2024-11-14T04:08:52.665619,3ds.com,94.140.14.14,A,"['13.225.131.8', '13.225.131.102', '13.225.131.22', '13.225.131.108']",,
2024-11-14T04:08:52.665619,3isk.biz,2620:119:53::53,AAAA,"['2606:4700:3033::ac43:d904', '2606:4700:3035::6815:2da9']",,
2024-11-14T04:08:52.665619,3gl.net,202.96.128.86,A,[],Timeout,Timeout occurred for domain: 3gl.net on server: 202.96.128.86
2024-11-14T04:08:52.665619,3gl.net,218.30.118.6,A,"['64.79.149.74', '64.79.149.70']",,
2024-11-14T04:08:52.665619,360qhcdn.com,123.125.81.6,A,[],NoAnswer,No answer for domain: 360qhcdn.com on server: 123.125.81.6
2024-11-14T04:08:52.665619,3isk.biz,2620:0:ccc::2,AAAA,"['2606:4700:3033::ac43:d904', '2606:4700:3035::6815:2da9']",,
2024-11-14T04:08:52.665619,360safe.com,114.114.115.115,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3gl.net,211.136.17.107,A,"['64.79.149.70', '64.79.149.74']",,
2024-11-14T04:08:52.665619,3ds.com,94.140.15.15,A,"['13.225.131.22', '13.225.131.108', '13.225.131.8', '13.225.131.102']",,
2024-11-14T04:08:52.665619,3gl.net,180.76.76.76,A,"['64.79.149.74', '64.79.149.70']",,
2024-11-14T04:08:52.665619,360safe.com,114.114.114.114,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3ds.com,9.9.9.9,A,[],Timeout,Timeout occurred for domain: 3ds.com on server: 9.9.9.9
2024-11-14T04:08:52.665619,3ds.com,77.88.8.1,A,"['18.165.122.77', '18.165.122.46', '18.165.122.85', '18.165.122.111']",,
2024-11-14T04:08:52.665619,3lift.com,2a02:6b8:0:1::feed:0ff,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2a02:6b8:0:1::feed:0ff
2024-11-14T04:08:52.665619,3ds.com,114.114.114.114,A,"['54.230.71.30', '54.230.71.33', '54.230.71.89']",,
2024-11-14T04:08:52.665619,3ds.com,114.114.115.115,A,"['54.230.71.89', '54.230.71.100', '54.230.71.30']",,
2024-11-14T04:08:52.665619,3gl.net,123.125.81.6,A,"['64.79.149.74', '64.79.149.70']",,
2024-11-14T04:08:52.665619,360safe.com,94.140.15.15,A,['101.226.4.13'],,
2024-11-14T04:08:52.665619,3gpking.name,2.56.220.2,A,"['104.21.233.171', '104.21.233.172']",,
2024-11-14T04:08:52.665619,3lift.com,2001:6d0:d6::2001,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2001:6d0:d6::2001
2024-11-14T04:08:52.665619,3isk.biz,94.140.15.15,A,"['172.67.217.4', '104.21.45.169']",,
2024-11-14T04:08:52.665619,3lift.com,2001:6d0:6d0::2001,AAAA,[],NoAnswer,No answer for domain: 3lift.com on server: 2001:6d0:6d0::2001
2024-11-14T04:08:52.665619,3gl.net,77.88.8.1,A,"['64.79.149.74', '64.79.149.70']",,
2024-11-14T04:08:52.665619,365scores.com,2620:119:53::53,AAAA,[],NoAnswer,No answer for domain: 365scores.com on server: 2620:119:53::53
2024-11-14T04:08:52.665619,3xyaoi.com,2.56.220.2,A,"['172.67.70.152', '104.26.4.242', '104.26.5.242']",,
2024-11-14T04:08:52.665619,4.cn,2a10:50c0::ad1:ff,AAAA,[],NoAnswer,No answer for domain: 4.cn on server: 2a10:50c0::ad1:ff
