timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-14T14:23:18.458765,17track.net,223.6.6.6,A,['1.14.243.156'],,
2024-11-14T14:23:18.458765,16personalities.com,2400:3200::1,AAAA,"['2606:4700:3108::ac42:292a', '2606:4700:3108::ac42:2ad6']",,
2024-11-14T14:23:18.458765,16personalities.com,2400:3200:baba::1,AAAA,"['2606:4700:3108::ac42:2ad6', '2606:4700:3108::ac42:292a']",,
2024-11-14T14:23:18.458765,163jiasu.com,2001:4860:4860::8888,AAAA,[],NoAnswer,No answer for domain: 163jiasu.com on server: 2001:4860:4860::8888
2024-11-14T14:23:18.458765,163img.com,8.8.4.4,A,['59.111.129.134'],,
2024-11-14T14:23:18.459765,17track.net,117.50.11.11,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,163.com,223.5.5.5,A,['59.111.160.244'],,
2024-11-14T14:23:18.459765,16personalities.com,2620:119:53::53,AAAA,"['2606:4700:3108::ac42:292a', '2606:4700:3108::ac42:2ad6']",,
2024-11-14T14:23:18.459765,17track.net,180.76.76.76,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,163img.com,8.8.8.8,A,['59.111.129.134'],,
2024-11-14T14:23:18.459765,17track.net,123.125.81.6,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,163jiasu.com,2606:4700:4700::1111,AAAA,[],NoAnswer,No answer for domain: 163jiasu.com on server: 2606:4700:4700::1111
2024-11-14T14:23:18.459765,16personalities.com,2a10:50c0::ad1:ff,AAAA,"['2606:4700:3108::ac42:2ad6', '2606:4700:3108::ac42:292a']",,
2024-11-14T14:23:18.459765,17track.net,223.5.5.5,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,163jiasu.com,2001:4860:4860::8844,AAAA,[],NoAnswer,No answer for domain: 163jiasu.com on server: 2001:4860:4860::8844
2024-11-14T14:23:18.459765,163img.com,1.1.1.1,A,['59.111.129.134'],,
2024-11-14T14:23:18.459765,16personalities.com,2a10:50c0::ad2:ff,AAAA,"['2606:4700:3108::ac42:2ad6', '2606:4700:3108::ac42:292a']",,
2024-11-14T14:23:18.459765,163img.com,2400:3200:baba::1,AAAA,[],NoAnswer,No answer for domain: 163img.com on server: 2400:3200:baba::1
2024-11-14T14:23:18.459765,16personalities.com,2620:fe::fe,AAAA,"['2606:4700:3108::ac42:292a', '2606:4700:3108::ac42:2ad6']",,
2024-11-14T14:23:18.459765,16personalities.com,2620:fe::10,AAAA,"['2606:4700:3108::ac42:2ad6', '2606:4700:3108::ac42:292a']",,
2024-11-14T14:23:18.459765,163img.com,2402:4e00::,AAAA,[],NoAnswer,No answer for domain: 163img.com on server: 2402:4e00::
2024-11-14T14:23:18.459765,16personalities.com,2620:0:ccd::2,AAAA,"['2606:4700:3108::ac42:292a', '2606:4700:3108::ac42:2ad6']",,
2024-11-14T14:23:18.459765,17track.net,95.85.95.85,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,17track.net,77.88.8.1,A,['43.132.140.121'],,
2024-11-14T14:23:18.459765,163img.com,77.88.8.8,A,['59.111.129.134'],,
2024-11-14T14:23:18.459765,17track.net,119.29.29.29,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,163img.com,62.76.76.62,A,['59.111.129.134'],,
2024-11-14T14:23:18.459765,163.com,123.125.81.6,A,['59.111.160.244'],,
2024-11-14T14:23:18.459765,16personalities.com,2001:6d0:d6::2001,AAAA,"['2a06:98c1:3122:e000::', '2a06:98c1:3123:e000::']",,
2024-11-14T14:23:18.459765,163.com,101.226.4.6,A,['59.111.160.244'],,
2024-11-14T14:23:18.459765,17track.net,218.30.118.6,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,163img.com,2400:3200::1,AAAA,[],NoAnswer,No answer for domain: 163img.com on server: 2400:3200::1
2024-11-14T14:23:18.459765,17track.net,2606:4700:4700::1001,AAAA,[],NoAnswer,No answer for domain: 17track.net on server: 2606:4700:4700::1001
2024-11-14T14:23:18.459765,16personalities.com,2620:119:35::35,AAAA,"['2606:4700:3108::ac42:2ad6', '2606:4700:3108::ac42:292a']",,
2024-11-14T14:23:18.459765,17track.net,211.136.17.107,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,163img.com,95.85.95.85,A,['59.111.129.134'],,
2024-11-14T14:23:18.459765,163img.com,77.88.8.1,A,['59.111.129.134'],,
2024-11-14T14:23:18.459765,17track.net,94.140.15.15,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,1377x.to,1.1.1.1,A,"['172.67.133.75', '104.21.13.219']",,
2024-11-14T14:23:18.459765,163.com,117.50.11.11,A,['59.111.160.244'],,
2024-11-14T14:23:18.459765,17track.net,2a0c:a9c7:8::1,AAAA,[],NoAnswer,No answer for domain: 17track.net on server: 2a0c:a9c7:8::1
2024-11-14T14:23:18.459765,17track.net,114.114.115.115,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,1377x.to,8.8.4.4,A,"['172.67.133.75', '104.21.13.219']",,
2024-11-14T14:23:18.459765,17track.net,77.88.8.8,A,['43.132.140.121'],,
2024-11-14T14:23:18.459765,17track.net,1.0.0.1,A,['43.132.140.121'],,
2024-11-14T14:23:18.459765,163img.com,1.0.0.1,A,['59.111.129.134'],,
2024-11-14T14:23:18.459765,163img.com,2001:6d0:d6::2001,AAAA,[],NoAnswer,No answer for domain: 163img.com on server: 2001:6d0:d6::2001
2024-11-14T14:23:18.459765,16personalities.com,2a0c:a9c7:9::1,AAAA,"['2a06:98c1:3122:e000::', '2a06:98c1:3123:e000::']",,
2024-11-14T14:23:18.459765,163.com,211.136.17.107,A,['59.111.160.244'],,
2024-11-14T14:23:18.459765,163img.com,2001:6d0:6d0::2001,AAAA,[],NoAnswer,No answer for domain: 163img.com on server: 2001:6d0:6d0::2001
2024-11-14T14:23:18.459765,17track.net,2.56.220.2,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,17track.net,2001:6d0:6d0::2001,AAAA,[],NoAnswer,No answer for domain: 17track.net on server: 2001:6d0:6d0::2001
2024-11-14T14:23:18.459765,1377x.to,2.56.220.2,A,"['172.67.133.75', '104.21.13.219']",,
2024-11-14T14:23:18.459765,1377x.to,8.8.8.8,A,"['104.21.13.219', '172.67.133.75']",,
2024-11-14T14:23:18.459765,17track.net,2001:6d0:d6::2001,AAAA,[],NoAnswer,No answer for domain: 17track.net on server: 2001:6d0:d6::2001
2024-11-14T14:23:18.459765,17track.net,1.1.1.1,A,['43.132.140.121'],,
2024-11-14T14:23:18.459765,16personalities.com,2402:4e00::,AAAA,"['2606:4700:3108::ac42:292a', '2606:4700:3108::ac42:2ad6']",,
2024-11-14T14:23:18.459765,1377x.to,95.85.95.85,A,"['104.21.13.219', '172.67.133.75']",,
2024-11-14T14:23:18.459765,163.com,218.30.118.6,A,['59.111.160.244'],,
2024-11-14T14:23:18.459765,17track.net,9.9.9.10,A,['43.132.140.121'],,
2024-11-14T14:23:18.459765,163img.com,2a10:50c0::ad1:ff,AAAA,[],NoAnswer,No answer for domain: 163img.com on server: 2a10:50c0::ad1:ff
2024-11-14T14:23:18.459765,16personalities.com,2620:0:ccc::2,AAAA,"['2606:4700:3108::ac42:292a', '2606:4700:3108::ac42:2ad6']",,
2024-11-14T14:23:18.459765,1377x.to,77.88.8.8,A,"['104.21.13.219', '172.67.133.75']",,
2024-11-14T14:23:18.459765,163.com,180.76.76.76,A,['59.111.160.244'],,
2024-11-14T14:23:18.459765,17track.net,208.67.220.220,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,163img.com,2a10:50c0::ad2:ff,AAAA,[],NoAnswer,No answer for domain: 163img.com on server: 2a10:50c0::ad2:ff
2024-11-14T14:23:18.459765,17track.net,2a02:6b8:0:1::feed:0ff,AAAA,[],NoAnswer,No answer for domain: 17track.net on server: 2a02:6b8:0:1::feed:0ff
2024-11-14T14:23:18.459765,1377x.to,77.88.8.1,A,"['104.21.13.219', '172.67.133.75']",,
2024-11-14T14:23:18.459765,1377x.to,1.0.0.1,A,"['104.21.13.219', '172.67.133.75']",,
2024-11-14T14:23:18.459765,17track.net,94.140.14.14,A,['1.14.243.156'],,
2024-11-14T14:23:18.459765,163img.com,2620:0:ccd::2,AAAA,[],NoAnswer,No answer for domain: 163img.com on server: 2620:0:ccd::2
2024-11-14T14:23:18.459765,17track.net,2a03:90c0:999d::1,AAAA,[],NoAnswer,No answer for domain: 17track.net on server: 2a03:90c0:999d::1
2024-11-14T14:23:18.459765,1377x.to,62.76.76.62,A,"['104.21.13.219', '172.67.133.75']",,
