timestamp,domain,dns_server,record_type,answers,error_code,error_reason
2024-11-14T09:34:36.478695,arabysexy.mobi,2620:0:ccc::2,AAAA,"['2606:4700:3031::6815:10b1', '2606:4700:3034::ac43:d6e7']",,
2024-11-14T09:34:36.478695,arabxn.com,119.29.29.29,A,['104.244.43.167'],,
2024-11-14T09:34:36.478695,aralego.com,2a03:90c0:999d::1,AAAA,[],NoAnswer,No answer for domain: aralego.com on server: 2a03:90c0:999d::1
2024-11-14T09:34:36.478695,arabxforum.com,119.29.29.29,A,"['172.67.132.53', '104.21.12.181']",,
2024-11-14T09:34:36.478695,arabysexy.mobi,2a0c:a9c7:8::1,AAAA,"['2606:4700:3031::6815:10b1', '2606:4700:3034::ac43:d6e7']",,
2024-11-14T09:34:36.478695,arabnudes.net,2.56.220.2,A,['208.122.221.20'],,
2024-11-14T09:34:36.478695,arabysexy.mobi,2620:119:35::35,AAAA,"['2606:4700:3031::6815:10b1', '2606:4700:3034::ac43:d6e7']",,
2024-11-14T09:34:36.478695,arabysexy.mobi,195.208.4.1,A,"['104.21.16.177', '172.67.214.231']",,
2024-11-14T09:34:36.478695,arabysexy.mobi,2620:fe::10,AAAA,"['2606:4700:3034::ac43:d6e7', '2606:4700:3031::6815:10b1']",,
2024-11-14T09:34:36.478695,arabnudes.net,77.88.8.8,A,['208.122.221.20'],,
2024-11-14T09:34:36.478695,arabxn.com,114.114.114.114,A,['74.86.228.110'],,
2024-11-14T09:34:36.478695,arabysexy.mobi,1.0.0.1,A,"['172.67.214.231', '104.21.16.177']",,
2024-11-14T09:34:36.478695,arabysexy.mobi,2620:119:53::53,AAAA,"['2606:4700:3034::ac43:d6e7', '2606:4700:3031::6815:10b1']",,
2024-11-14T09:34:36.478695,arabnudes.net,94.140.14.14,A,['208.122.221.20'],,
2024-11-14T09:34:36.478695,arabxforum.com,2.56.220.2,A,"['104.21.12.181', '172.67.132.53']",,
2024-11-14T09:34:36.478695,arabxn.com,117.50.11.11,A,['173.244.217.42'],,
2024-11-14T09:34:36.478695,arabysexy.mobi,62.76.76.62,A,"['104.21.16.177', '172.67.214.231']",,
2024-11-14T09:34:36.479696,aralego.com,2620:fe::fe,AAAA,[],NoAnswer,No answer for domain: aralego.com on server: 2620:fe::fe
2024-11-14T09:34:36.479696,aralego.com,2a0c:a9c7:9::1,AAAA,[],NoAnswer,No answer for domain: aralego.com on server: 2a0c:a9c7:9::1
2024-11-14T09:34:36.479696,arabnudes.net,208.67.220.222,A,['208.122.221.20'],,
2024-11-14T09:34:36.479696,arabysexy.mobi,62.76.62.76,A,"['188.114.97.3', '188.114.96.3']",,
2024-11-14T09:34:36.479696,arabnudes.net,208.67.222.220,A,['208.122.221.20'],,
2024-11-14T09:34:36.479696,arabysexy.mobi,95.85.95.85,A,"['172.67.214.231', '104.21.16.177']",,
2024-11-14T09:34:36.479696,arabysexy.mobi,2620:fe::fe,AAAA,"['2606:4700:3031::6815:10b1', '2606:4700:3034::ac43:d6e7']",,
2024-11-14T09:34:36.479696,arabysexy.mobi,208.67.222.222,A,"['172.67.214.231', '104.21.16.177']",,
2024-11-14T09:34:36.479696,arabysexy.mobi,2a0c:a9c7:9::1,AAAA,"['2606:4700:3031::6815:10b1', '2606:4700:3034::ac43:d6e7']",,
2024-11-14T09:34:36.479696,arabnudes.net,208.67.222.222,A,['208.122.221.20'],,
2024-11-14T09:34:36.479696,arabnudes.net,195.208.5.1,A,['208.122.221.20'],,
2024-11-14T09:34:36.479696,arabnudes.net,9.9.9.10,A,['208.122.221.20'],,
2024-11-14T09:34:36.479696,aralego.com,2001:6d0:d6::2001,AAAA,[],NoAnswer,No answer for domain: aralego.com on server: 2001:6d0:d6::2001
2024-11-14T09:34:36.479696,arabysexy.mobi,77.88.8.8,A,"['104.21.16.177', '172.67.214.231']",,
2024-11-14T09:34:36.479696,aralego.com,2a0c:a9c7:8::1,AAAA,[],NoAnswer,No answer for domain: aralego.com on server: 2a0c:a9c7:8::1
2024-11-14T09:34:36.479696,arabxforum.com,195.208.4.1,A,"['104.21.12.181', '172.67.132.53']",,
2024-11-14T09:34:36.479696,arabysexy.mobi,77.88.8.1,A,"['104.21.16.177', '172.67.214.231']",,
2024-11-14T09:34:36.479696,arabxn.com,223.5.5.5,A,['31.13.83.34'],,
2024-11-14T09:34:36.479696,arabnudes.net,208.67.220.220,A,['208.122.221.20'],,
2024-11-14T09:34:36.479696,arabysexy.mobi,2001:6d0:6d0::2001,AAAA,"['2606:4700:3031::6815:10b1', '2606:4700:3034::ac43:d6e7']",,
2024-11-14T09:34:36.479696,arabnudes.net,62.76.76.62,A,['208.122.221.20'],,
2024-11-14T09:34:36.479696,arabxn.com,223.6.6.6,A,['31.13.83.34'],,
2024-11-14T09:34:36.479696,arabxforum.com,77.88.8.8,A,"['104.21.12.181', '172.67.132.53']",,
2024-11-14T09:34:36.479696,arabysexy.mobi,2001:6d0:d6::2001,AAAA,"['2606:4700:3031::6815:10b1', '2606:4700:3034::ac43:d6e7']",,
2024-11-14T09:34:36.479696,arabxforum.com,62.76.76.62,A,"['172.67.132.53', '104.21.12.181']",,
2024-11-14T09:34:36.479696,aralego.com,2a02:6b8:0:1::feed:0ff,AAAA,[],NoAnswer,No answer for domain: aralego.com on server: 2a02:6b8:0:1::feed:0ff
2024-11-14T09:34:36.479696,arabxforum.com,208.67.220.220,A,"['172.67.132.53', '104.21.12.181']",,
2024-11-14T09:34:36.479696,arabnudes.net,8.8.8.8,A,['208.122.221.20'],,
